Building type	Coordinates (latitude)	Coordinates (longitude)	Number of floors/units
A	40.93493	-73.790082	
A	40.934756	-73.790401	
A	40.934528	-73.790581	
A	40.934263	-73.790696	
A	40.933896	-73.790544	
A	40.934019	-73.790181	
A	40.934154	-73.78977	
A	40.934263	-73.789574	
A	40.934433	-73.789392	
A	40.934598	-73.789472	
A	40.934658	-73.789752	
A	40.934875	-73.789668	
A	40.934697	-73.788913	
A	40.934899	-73.788437	
A	40.935041	-73.788126	
A	40.93521	-73.787841	
A	40.935498	-73.78728	
A	40.93564	-73.786934	
A	40.935783	-73.78664	
A	40.935905	-73.786347	
A	40.936104	-73.786	
A	40.936292	-73.786193	
A	40.936236	-73.785685	
A	40.937311	-73.781743	
A	40.937215	-73.782103	
A	40.937059	-73.78242	
A	40.936959	-73.782758	
A	40.936788	-73.783023	
A	40.936644	-73.783403	
A	40.936522	-73.783599	
A	40.936348	-73.783906	
A	40.93607	-73.783918	
A	40.935849	-73.783876	
A	40.935993	-73.783596	
A	40.936145	-73.783219	
A	40.936282	-73.782919	
A	40.936384	-73.782734	
A	40.936526	-73.782294	
A	40.936699	-73.782103	
A	40.936849	-73.781695	
A	40.936988	-73.781398	
A	40.93617	-73.784675	
A	40.935932	-73.78501	
A	40.935813	-73.785305	
A	40.935635	-73.785679	
A	40.935464	-73.785915	
A	40.935323	-73.786259	
A	40.935174	-73.786535	
A	40.934966	-73.78679	
A	40.934892	-73.787105	
A	40.934758	-73.787371	
A	40.934654	-73.787745	
A	40.934505	-73.787971	
A	40.934357	-73.788296	
A	40.934119	-73.788551	
A	40.934	-73.789004	
A	40.933881	-73.789289	
A	40.933703	-73.789476	
A	40.933576	-73.78984	
A	40.933242	-73.790431	
A	40.932818	-73.790509	
A	40.932491	-73.79046	
A	40.932201	-73.790283	
A	40.931792	-73.790204	
A	40.932692	-73.789948	
A	40.932892	-73.789614	
A	40.933093	-73.789388	
A	40.933249	-73.789102	
A	40.933353	-73.788768	
A	40.933495	-73.788473	
A	40.933665	-73.788168	
A	40.933777	-73.787833	
A	40.933963	-73.787577	
A	40.934074	-73.787292	
A	40.934215	-73.787007	
A	40.934379	-73.786672	
A	40.934587	-73.786407	
A	40.934706	-73.786131	
A	40.934899	-73.785806	
A	40.935026	-73.785492	
A	40.93513	-73.785211	
A	40.935312	-73.784808	
A	40.935561	-73.78465	
A	40.935776	-73.784601	
A	40.94504	-73.778542	
A	40.944883	-73.778792	
A	40.944701	-73.779011	
A	40.944583	-73.779334	
A	40.944394	-73.77948	
A	40.944135	-73.779522	
A	40.943851	-73.779605	
A	40.943473	-73.779668	
A	40.943237	-73.779918	
A	40.942859	-73.780116	
A	40.942521	-73.780491	
A	40.94208	-73.780501	
A	40.941426	-73.780283	
A	40.94167	-73.779563	
A	40.941725	-73.779188	
A	40.941741	-73.778865	
A	40.942009	-73.779355	
A	40.942135	-73.778844	
A	40.942395	-73.779126	
A	40.94267	-73.779105	
A	40.942961	-73.779	
A	40.943717	-73.778834	
A	40.943977	-73.778823	
A	40.944292	-73.778771	
A	40.944528	-73.778615	
A	40.941323	-73.778838	
A	40.94125	-73.779331	
A	40.94129	-73.77969	
A	40.940894	-73.780333	
A	40.940646	-73.780543	
A	40.940391	-73.780719	
A	40.940146	-73.780823	
A	40.939891	-73.780955	
A	40.939636	-73.780885	
A	40.939427	-73.780776	
A	40.939205	-73.780694	
A	40.938946	-73.780515	
A	40.939147	-73.780204	
A	40.940006	-73.77997	
A	40.940282	-73.779709	
A	40.940372	-73.77929	
A	40.940438	-73.77905	
A	40.940861	-73.779154	
A	40.941301	-73.778844	
A	40.941301	-73.779246	
A	40.941223	-73.779616	
A	40.9364	-73.781482	
A	40.93622	-73.781767	
A	40.936005	-73.782195	
A	40.935681	-73.781822	
A	40.934945	-73.781703	
A	40.934837	-73.781236	
A	40.935059	-73.781006	
A	40.935346	-73.781054	
A	40.935669	-73.781165	
A	40.935939	-73.781141	
A	40.935595	-73.783055	
A	40.935391	-73.783356	
A	40.935257	-73.783721	
A	40.93509	-73.783957	
A	40.934968	-73.784355	
A	40.934645	-73.784856	
A	40.934498	-73.785175	
A	40.934206	-73.785872	
A	40.934105	-73.786135	
A	40.933898	-73.786495	
A	40.933781	-73.786232	
A	40.933509	-73.786098	
A	40.933607	-73.785738	
A	40.933769	-73.785427	
A	40.93389	-73.785138	
A	40.934109	-73.784885	
A	40.934231	-73.784537	
A	40.93436	-73.784226	
A	40.934478	-73.783877	
A	40.934656	-73.783598	
A	40.934802	-73.783228	
A	40.93494	-73.782944	
A	40.935082	-73.782552	
A	40.935487	-73.782461	
A	40.93371	-73.786937	
A	40.933547	-73.787266	
A	40.93339	-73.787502	
A	40.933283	-73.787813	
A	40.93312	-73.788067	
A	40.932991	-73.788425	
A	40.932806	-73.788604	
A	40.932678	-73.789038	
A	40.932515	-73.789292	
A	40.93208	-73.789405	
A	40.931988	-73.788953	
A	40.93218	-73.788557	
A	40.932315	-73.788209	
A	40.932443	-73.787954	
A	40.932628	-73.787728	
A	40.932771	-73.787445	
A	40.932913	-73.787125	
A	40.933034	-73.786805	
A	40.933191	-73.786522	
A	40.93269	-73.786214	
A	40.93259	-73.786464	
A	40.932436	-73.786753	
A	40.932301	-73.787135	
A	40.932153	-73.787331	
A	40.931923	-73.787541	
A	40.93184	-73.787963	
A	40.931734	-73.788197	
A	40.931539	-73.788557	
A	40.931345	-73.788518	
A	40.931292	-73.787541	
A	40.931587	-73.787463	
A	40.931522	-73.78712	
A	40.931657	-73.786792	
A	40.931734	-73.786479	
A	40.931882	-73.786167	
A	40.932006	-73.785917	
A	40.932183	-73.785761	
A	40.932383	-73.786027	
A	40.932125	-73.784623	
A	40.932007	-73.784131	
A	40.932054	-73.783545	
A	40.932267	-73.783084	
A	40.932502	-73.782764	
A	40.932762	-73.782631	
A	40.932927	-73.781765	
A	40.932479	-73.781788	
A	40.932143	-73.781929	
A	40.931918	-73.782335	
A	40.931682	-73.782522	
A	40.931913	-73.782733	
A	40.931936	-73.783053	
A	40.931535	-73.783443	
A	40.931476	-73.783748	
A	40.931529	-73.784396	
A	40.939898	-73.779165	
A	40.939717	-73.779592	
A	40.939415	-73.779717	
A	40.939139	-73.779628	
A	40.938736	-73.779752	
A	40.938575	-73.780108	
A	40.938347	-73.780277	
A	40.938132	-73.780561	
A	40.937917	-73.780721	
A	40.937688	-73.780997	
A	40.937544	-73.781327	
A	40.937134	-73.780909	
A	40.936832	-73.780704	
A	40.936603	-73.780571	
A	40.936308	-73.78058	
A	40.936032	-73.780562	
A	40.93579	-73.780535	
A	40.935515	-73.780527	
A	40.93534	-73.780491	
A	40.934917	-73.780349	
A	40.934588	-73.780589	
A	40.934346	-73.780793	
A	40.934165	-73.781754	
A	40.934588	-73.782341	
A	40.93448	-73.782607	
A	40.934373	-73.782892	
A	40.934171	-73.783273	
A	40.93396	-73.783627	
A	40.933861	-73.783794	
A	40.933731	-73.784032	
A	40.933547	-73.784422	
A	40.933387	-73.784756	
A	40.933287	-73.785019	
A	40.933103	-73.785384	
A	40.93287	-73.785637	
A	40.932644	-73.785242	
A	40.932721	-73.784771	
A	40.932813	-73.784093	
A	40.93269	-73.783718	
A	40.933042	-73.783349	
A	40.933241	-73.783252	
A	40.933528	-73.783192	
A	40.933283	-73.783941	
A	40.93365	-73.782964	
A	40.933796	-73.782741	
A	40.933853	-73.782457	
A	40.933926	-73.782037	
A	40.933788	-73.781379	
A	40.933176	-73.780898	
A	40.932763	-73.780888	
A	40.932514	-73.780908	
A	40.932312	-73.780974	
A	40.931661	-73.78149	
A	40.931516	-73.781733	
A	40.931279	-73.782068	
A	40.931218	-73.781926	
A	40.93111	-73.781688	
A	40.93121	-73.781237	
A	40.931286	-73.780943	
A	40.931363	-73.780599	
A	40.931355	-73.78027	
A	40.931508	-73.781242	
A	40.931581	-73.781019	
A	40.932361	-73.78063	
A	40.932706	-73.780528	
A	40.933475	-73.780376	
A	40.933666	-73.780483	
A	40.933972	-73.780417	
A	40.931512	-73.779894	
A	40.931787	-73.779919	
A	40.932151	-73.779873	
A	40.932625	-73.779929	
A	40.932973	-73.779944	
A	40.933218	-73.78001	
A	40.933501	-73.779787	
A	40.933784	-73.779661	
A	40.934044	-73.779676	
A	40.934251	-73.779534	
A	40.934664	-73.779488	
A	40.934878	-73.779823	
A	40.935023	-73.779534	
A	40.935329	-73.77962	
A	40.935639	-73.779645	
A	40.935884	-73.779716	
A	40.936175	-73.779747	
A	40.936443	-73.779721	
A	40.936684	-73.779696	
A	40.93702	-73.77964	
A	40.937265	-73.779514	
A	40.937426	-73.779468	
A	40.937751	-73.779418	
A	40.938049	-73.779382	
A	40.938355	-73.779321	
A	40.9386	-73.779271	
A	40.938887	-73.77923	
A	40.939166	-73.77919	
A	40.939407	-73.779109	
A	40.939698	-73.779068	
A	40.931417	-73.789977	
A	40.93115	-73.789955	
A	40.930834	-73.790062	
A	40.93051	-73.790009	
A	40.930315	-73.789698	
A	40.930007	-73.789333	
A	40.928678	-73.788496	
A	40.928515	-73.7887	
A	40.928276	-73.78848	
A	40.927948	-73.788571	
A	40.927725	-73.788635	
A	40.927271	-73.78892	
A	40.930761	-73.788313	
A	40.930469	-73.788565	
A	40.930129	-73.788222	
A	40.929736	-73.787959	
A	40.929521	-73.787857	
A	40.929071	-73.787766	
A	40.929411	-73.78739	
A	40.929403	-73.787444	
A	40.929602	-73.787117	
A	40.929727	-73.787466	
A	40.92963	-73.787128	
A	40.929869	-73.786961	
A	40.930121	-73.787272	
A	40.930141	-73.787659	
A	40.930003	-73.787643	
A	40.930433	-73.787584	
A	40.930433	-73.788066	
A	40.930781	-73.78782	
A	40.931653	-73.785234	
A	40.931563	-73.785599	
A	40.931409	-73.785803	
A	40.931247	-73.786162	
A	40.931093	-73.786377	
A	40.930842	-73.786999	
A	40.930562	-73.786763	
A	40.930818	-73.786301	
A	40.930676	-73.786162	
A	40.930368	-73.786559	
A	40.930072	-73.786495	
A	40.930157	-73.785947	
A	40.930307	-73.785733	
A	40.930481	-73.785465	
A	40.930842	-73.785218	
A	40.931146	-73.784934	
A	40.936466	-73.777679	
A	40.936371	-73.778316	
A	40.936293	-73.778706	
A	40.935964	-73.778596	
A	40.935719	-73.778463	
A	40.935497	-73.778353	
A	40.935179	-73.778331	
A	40.934995	-73.778301	
A	40.934762	-73.778183	
A	40.934539	-73.778308	
A	40.934194	-73.778058	
A	40.933832	-73.778249	
A	40.933553	-73.778139	
A	40.933303	-73.777984	
A	40.933737	-73.777866	
A	40.932963	-73.777704	
A	40.933292	-73.77794	
A	40.932584	-73.777461	
A	40.932122	-73.77724	
A	40.932841	-73.776879	
A	40.933202	-73.777078	
A	40.934054	-73.777218	
A	40.93455	-73.77721	
A	40.934873	-73.777129	
A	40.935168	-73.777092	
A	40.935513	-73.777188	
A	40.935758	-73.777159	
A	40.936133	-73.77642	
A	40.935709	-73.776473	
A	40.935326	-73.776464	
A	40.935105	-73.776456	
A	40.934816	-73.776491	
A	40.934574	-73.776509	
A	40.934252	-73.776491	
A	40.933949	-73.776536	
A	40.933633	-73.776438	
A	40.933412	-73.776402	
A	40.93317	-73.776046	
A	40.933365	-73.775673	
A	40.933734	-73.775815	
A	40.933996	-73.775895	
A	40.934305	-73.775851	
A	40.934614	-73.775886	
A	40.934903	-73.775869	
A	40.935179	-73.775851	
A	40.935535	-73.775717	
A	40.935824	-73.775655	
A	40.936012	-73.77562	
A	40.936253	-73.775593	
A	40.936724	-73.776616	
A	40.936871	-73.776198	
A	40.936952	-73.775806	
A	40.936784	-73.775344	
A	40.93626	-73.774864	
A	40.935924	-73.774793	
A	40.935642	-73.774641	
A	40.93534	-73.774401	
A	40.934997	-73.774206	
A	40.934937	-73.773441	
A	40.935226	-73.77361	
A	40.935494	-73.773743	
A	40.935669	-73.773903	
A	40.935897	-73.774081	
A	40.936112	-73.774224	
A	40.936314	-73.77433	
A	40.936509	-73.774499	
A	40.936683	-73.774588	
A	40.936898	-73.774721	
A	40.937066	-73.774846	
A	40.937248	-73.774997	
A	40.937429	-73.775113	
A	40.937604	-73.775291	
A	40.937537	-73.775682	
A	40.937207	-73.775966	
A	40.937154	-73.776447	
A	40.937866	-73.774553	
A	40.937651	-73.774535	
A	40.937503	-73.774428	
A	40.937348	-73.774268	
A	40.937187	-73.774224	
A	40.937086	-73.774143	
A	40.936898	-73.774028	
A	40.936777	-73.773903	
A	40.936643	-73.773832	
A	40.936529	-73.773743	
A	40.936388	-73.773672	
A	40.936287	-73.77361	
A	40.936126	-73.773521	
A	40.93577	-73.773343	
A	40.935687	-73.773203	
A	40.935549	-73.773154	
A	40.935429	-73.773038	
A	40.935263	-73.772915	
A	40.935254	-73.772738	
A	40.935327	-73.772463	
A	40.935526	-73.772665	
A	40.935701	-73.772763	
A	40.935886	-73.772812	
A	40.936057	-73.772885	
A	40.936223	-73.773001	
A	40.93637	-73.773019	
A	40.936509	-73.77319	
A	40.936735	-73.773239	
A	40.93686	-73.773361	
A	40.936975	-73.773447	
A	40.937086	-73.77352	
A	40.93721	-73.773752	
A	40.937413	-73.773905	
A	40.937584	-73.774064	
A	40.937764	-73.774125	
A	40.937972	-73.774266	
A	40.93537	-73.775143	
A	40.934958	-73.77529	
A	40.934708	-73.775261	
A	40.934396	-73.775275	
A	40.93414	-73.775187	
A	40.933833	-73.775113	
A	40.933594	-73.775003	
A	40.933705	-73.774553	
A	40.933783	-73.774361	
A	40.934028	-73.774627	
A	40.934485	-73.77484	
A	40.934774	-73.774774	
A	40.935003	-73.774966	
A	40.938427	-73.773366	
A	40.93831	-73.773624	
A	40.938082	-73.773882	
A	40.937931	-73.773646	
A	40.93782	-73.773558	
A	40.937631	-73.773543	
A	40.937358	-73.773175	
A	40.937308	-73.772998	
A	40.93718	-73.772961	
A	40.937052	-73.772843	
A	40.936935	-73.772792	
A	40.936801	-73.772718	
A	40.936662	-73.772674	
A	40.936528	-73.772622	
A	40.936345	-73.772556	
A	40.936194	-73.772482	
A	40.936066	-73.772379	
A	40.93591	-73.77232	
A	40.935749	-73.772217	
A	40.935448	-73.77218	
A	40.93547	-73.771988	
A	40.935576	-73.771804	
A	40.935704	-73.771952	
A	40.935579	-73.771759	
A	40.935639	-73.771652	
A	40.935911	-73.771856	
A	40.936053	-73.771942	
A	40.936235	-73.772054	
A	40.936357	-73.772097	
A	40.936608	-73.77206	
A	40.936746	-73.772049	
A	40.936884	-73.772333	
A	40.937208	-73.77221	
A	40.937362	-73.772355	
A	40.937536	-73.772355	
A	40.937649	-73.772526	
A	40.937803	-73.772709	
A	40.937949	-73.77273	
A	40.938087	-73.772854	
A	40.938233	-73.773009	
A	40.93833	-73.773116	
A	40.938602	-73.77283	
A	40.938525	-73.772759	
A	40.938383	-73.77265	
A	40.938254	-73.772509	
A	40.937965	-73.772197	
A	40.937864	-73.772127	
A	40.937735	-73.771955	
A	40.937611	-73.771916	
A	40.937357	-73.77165	
A	40.937504	-73.771479	
A	40.937717	-73.771447	
A	40.937799	-73.771307	
A	40.937935	-73.771291	
A	40.938053	-73.771338	
A	40.938147	-73.771494	
A	40.938254	-73.77165	
A	40.938383	-73.771783	
A	40.938501	-73.771885	
A	40.938578	-73.772064	
A	40.938672	-73.772197	
A	40.938838	-73.77233	
A	40.936741	-73.77145	
A	40.936644	-73.771225	
A	40.936466	-73.771204	
A	40.936304	-73.77115	
A	40.936158	-73.771053	
A	40.935979	-73.770968	
A	40.935801	-73.771345	
A	40.93605	-73.771426	
A	40.936225	-73.771603	
A	40.939388	-73.77079	
A	40.939271	-73.770952	
A	40.939193	-73.771197	
A	40.939071	-73.771502	
A	40.939002	-73.771754	
A	40.938807	-73.771443	
A	40.938655	-73.771301	
A	40.938513	-73.771172	
A	40.938391	-73.77112	
A	40.938283	-73.771003	
A	40.938274	-73.770796	
A	40.938401	-73.770647	
A	40.938494	-73.77055	
A	40.938675	-73.770563	
A	40.938851	-73.770589	
A	40.938978	-73.770654	
A	40.93912	-73.770654	
A	40.941607	-73.768972	
A	40.941493	-73.76916	
A	40.941379	-73.769255	
A	40.941251	-73.769311	
A	40.94108	-73.769377	
A	40.941023	-73.769066	
A	40.940938	-73.768868	
A	40.940824	-73.768727	
A	40.940416	-73.768749	
A	40.940473	-73.768947	
A	40.940554	-73.769172	
A	40.940627	-73.769371	
A	40.940684	-73.769532	
A	40.940538	-73.769575	
A	40.940206	-73.76965	
A	40.940112	-73.769226	
A	40.939995	-73.768888	
A	40.939748	-73.768824	
A	40.939895	-73.769795	
A	40.939801	-73.769918	
A	40.939704	-73.770149	
A	40.93951	-73.77031	
A	40.93921	-73.770261	
A	40.939234	-73.770057	
A	40.939283	-73.769768	
A	40.939356	-73.769585	
A	40.939343	-73.769317	
A	40.939445	-73.769027	
A	40.939534	-73.769199	
A	40.939631	-73.769382	
A	40.939027	-73.768893	
A	40.93895	-73.769194	
A	40.938938	-73.769398	
A	40.938902	-73.769559	
A	40.938841	-73.769859	
A	40.938825	-73.770175	
A	40.938541	-73.76988	
A	40.938492	-73.769698	
A	40.938472	-73.769489	
A	40.93833	-73.769231	
A	40.938452	-73.769022	
A	40.938638	-73.769054	
A	40.938132	-73.770299	
A	40.938039	-73.770438	
A	40.937962	-73.770637	
A	40.937775	-73.770884	
A	40.937581	-73.770932	
A	40.937435	-73.771071	
A	40.937301	-73.771114	
A	40.937159	-73.771211	
A	40.937009	-73.771141	
A	40.936961	-73.770846	
A	40.937171	-73.770841	
A	40.937585	-73.770465	
A	40.937755	-73.770277	
A	40.93786	-73.770068	
A	40.93799	-73.769848	
A	40.938116	-73.769773	
A	40.938626	-73.76834	
A	40.938449	-73.768496	
A	40.938207	-73.76859	
A	40.93806	-73.768746	
A	40.937871	-73.76841	
A	40.937446	-73.769987	
A	40.937281	-73.770206	
A	40.937086	-73.770331	
A	40.937092	-73.769933	
A	40.937305	-73.769558	
A	40.937464	-73.769066	
A	40.937487	-73.7688	
A	40.93757	-73.768582	
A	40.937741	-73.768957	
A	40.9378	-73.769191	
A	40.937729	-73.76941	
A	40.93747	-73.767973	
A	40.937269	-73.76816	
A	40.937193	-73.76834	
A	40.937128	-73.768519	
A	40.936939	-73.768902	
A	40.936892	-73.769175	
A	40.936768	-73.769503	
A	40.936738	-73.769714	
A	40.936656	-73.769933	
A	40.936585	-73.770159	
A	40.936514	-73.770354	
A	40.936473	-73.770729	
A	40.936113	-73.770643	
A	40.936148	-73.770417	
A	40.936243	-73.770284	
A	40.936272	-73.770073	
A	40.936373	-73.769878	
A	40.936437	-73.769558	
A	40.936573	-73.76923	
A	40.936668	-73.769019	
A	40.936874	-73.768636	
A	40.936921	-73.768402	
A	40.93701	-73.768191	
A	40.937083	-73.767977	
A	40.937169	-73.767762	
A	40.937284	-73.767496	
A	40.934903	-73.772206	
A	40.934784	-73.77257	
A	40.934565	-73.772942	
A	40.93449	-73.772537	
A	40.936303	-73.768508	
A	40.935678	-73.768442	
A	40.935578	-73.76869	
A	40.935728	-73.768946	
A	40.935878	-73.769054	
A	40.93614	-73.76898	
A	40.936065	-73.769277	
A	40.936184	-73.769335	
A	40.935944	-73.769459	
A	40.935851	-73.76972	
A	40.935675	-73.769459	
A	40.935607	-73.769185	
A	40.935162	-73.768225	
A	40.935022	-73.768417	
A	40.935089	-73.76876	
A	40.935343	-73.769034	
A	40.935224	-73.769349	
A	40.935152	-73.769624	
A	40.935022	-73.769966	
A	40.935288	-73.770037	
A	40.935477	-73.770061	
C	40.935698	-73.770264	
A	40.935615	-73.770423	
A	40.935509	-73.770606	
A	40.935444	-73.77079	
A	40.935332	-73.771067	
A	40.935241	-73.771255	
A	40.935194	-73.771504	
A	40.935055	-73.771782	
A	40.934763	-73.771563	
A	40.934524	-73.771372	
A	40.934238	-73.771793	
A	40.934096	-73.772192	
A	40.934571	-73.773847	
A	40.934394	-73.774198	
A	40.93422	-73.774093	
A	40.934144	-73.773956	
A	40.933866	-73.773621	
A	40.934055	-73.7733	
A	40.93363	-73.773242	
A	40.933807	-73.77291	
A	40.933678	-73.771942	
A	40.933784	-73.771458	
A	40.933911	-73.771106	
A	40.934837	-73.771184	
A	40.935164	-73.770567	
A	40.934663	-73.770294	
A	40.934736	-73.770622	
A	40.93438	-73.770681	
A	40.934111	-73.770446	
A	40.934235	-73.770056	
A	40.934347	-73.76956	
A	40.934694	-73.76891	
A	40.934896	-73.769251	
A	40.934707	-73.769813	
A	40.933463	-73.773787	
A	40.933355	-73.774192	
A	40.933215	-73.774452	
A	40.933054	-73.774884	
A	40.932935	-73.775289	
A	40.932769	-73.775522	
A	40.932593	-73.775762	
A	40.932324	-73.775282	
A	40.932427	-73.774802	
A	40.932718	-73.774514	
A	40.932883	-73.774308	
A	40.931251	-73.777627	
A	40.931609	-73.777037	
A	40.931811	-73.776695	
A	40.931977	-73.776468	
A	40.932168	-73.776139	
A	40.931909	-73.775673	
A	40.931769	-73.775961	
A	40.931656	-73.776235	
A	40.931531	-73.776448	
B	40.946016	-73.79444	6 floors
B	40.946616	-73.793883	6 floors
B	40.946915	-73.793475	6 floors
B	40.947252	-73.793067	6 floors
B	40.946767	-73.792546	6 floors
B	40.945161	-73.794391	6 floors (large complex)
A	40.944533	-73.7947	
A	40.946423	-73.797598	
A	40.946382	-73.797866	
A	40.946407	-73.79807	
A	40.946378	-73.798365	
A	40.945947	-73.798603	
A	40.945937	-73.798357	
A	40.945957	-73.798046	
A	40.945996	-73.79782	
A	40.945742	-73.797606	
A	40.945698	-73.797845	
A	40.945644	-73.798078	
A	40.945561	-73.79837	
A	40.945468	-73.798622	
A	40.945353	-73.798771	
A	40.945232	-73.798949	
A	40.945081	-73.799078	
A	40.944913	-73.799167	
A	40.944755	-73.799283	
A	40.944581	-73.79934	
A	40.94447	-73.799372	
A	40.944248	-73.799456	
A	40.944094	-73.799585	
A	40.943929	-73.799656	
A	40.943909	-73.799893	
A	40.943876	-73.800103	
A	40.943874	-73.800296	
A	40.946094	-73.797373	
A	40.945823	-73.797286	
A	40.945712	-73.797199	
A	40.945445	-73.79715	
A	40.945235	-73.797096	
A	40.944927	-73.797003	
A	40.945367	-73.797629	
A	40.94528	-73.797929	
A	40.94512	-73.797907	
A	40.944956	-73.797896	
A	40.944799	-73.797842	
A	40.944606	-73.797831	
A	40.944434	-73.797776	
A	40.944351	-73.797814	
A	40.944573	-73.79739	
A	40.944771	-73.79745	
A	40.944894	-73.797482	
A	40.945087	-73.797515	
A	40.945206	-73.797526	
B	40.94531	-73.795878	6 floors (large complex)
B	40.944377	-73.795806	2
A	40.94335	-73.795297	
A	40.944193	-73.796961	
A	40.944349	-73.797052	
A	40.944213	-73.797207	
A	40.944081	-73.797369	
A	40.943934	-73.797531	
A	40.943817	-73.79766	
A	40.943655	-73.797829	
A	40.943523	-73.79799	
A	40.943416	-73.798165	
A	40.943254	-73.798346	
A	40.943083	-73.798476	
A	40.943005	-73.798903	
A	40.942917	-73.799104	
A	40.942941	-73.799291	
A	40.942883	-73.799537	
A	40.942878	-73.799751	
A	40.942629	-73.799803	
A	40.94255	-73.799647	
A	40.942413	-73.799602	
A	40.942281	-73.799498	
A	40.942013	-73.799272	
A	40.942189	-73.799117	
A	40.942311	-73.798909	
A	40.942453	-73.798748	
A	40.942653	-73.798566	
A	40.942839	-73.79799	
A	40.942873	-73.797719	
A	40.942902	-73.79735	
A	40.942927	-73.79711	
A	40.942668	-73.796521	
A	40.942409	-73.796392	
A	40.942453	-73.796133	
A	40.945	-73.798528	
A	40.944799	-73.798663	
A	40.944633	-73.798773	
A	40.944501	-73.798825	
A	40.944354	-73.799019	
A	40.944296	-73.798579	
A	40.944208	-73.798282	
A	40.944413	-73.798269	
A	40.944555	-73.798353	
A	40.944726	-73.798359	
A	40.944882	-73.798353	
A	40.944027	-73.799006	
A	40.943841	-73.799071	
A	40.943675	-73.799052	
A	40.943538	-73.799214	
A	40.943367	-73.798858	
A	40.943509	-73.798689	
A	40.94366	-73.798521	
A	40.943787	-73.798392	
A	40.943895	-73.798638	
A	40.943924	-73.798767	
A	40.943562	-73.79977	
A	40.943479	-73.799926	
A	40.943421	-73.80012	
A	40.94345	-73.80032	
A	40.94321	-73.800184	
A	40.94322	-73.799906	
A	40.943254	-73.799693	
A	40.943421	-73.79968	
A	40.943081	-73.800719	
A	40.942981	-73.801141	
A	40.942828	-73.801125	
A	40.94258	-73.801016	
A	40.942379	-73.801	
A	40.942143	-73.800891	
A	40.942338	-73.800578	
A	40.942503	-73.800313	
A	40.94271	-73.800508	
A	40.942875	-73.800656	
A	40.942421	-73.798166	
A	40.942427	-73.797814	
A	40.942521	-73.797595	
A	40.942521	-73.797314	
A	40.942545	-73.796947	
A	40.942291	-73.796955	
A	40.942256	-73.797268	
A	40.942179	-73.797603	
A	40.942197	-73.797939	
A	40.942085	-73.798275	
A	40.942014	-73.798533	
A	40.942244	-73.794948	
